dt,Country,AverageTemperature,TemperatureDifference
1943,France (Europe),11.313916666666666,1.1083333333333343
1944,France (Europe),10.412583333333334,-0.9013333333333318
1945,France (Europe),11.150666666666666,0.7380833333333321
1946,France (Europe),10.432083333333331,-0.7185833333333349
1947,France (Europe),11.389583333333334,0.9575000000000031
1948,France (Europe),11.058083333333334,-0.33150000000000013
1949,France (Europe),11.525916666666667,0.4678333333333331
1950,France (Europe),10.921833333333334,-0.6040833333333335
1951,France (Europe),10.534333333333334,-0.3874999999999993
1952,France (Europe),10.686666666666667,0.152333333333333
1953,France (Europe),10.767916666666666,0.08124999999999893
1954,France (Europe),10.176083333333333,-0.5918333333333337
1955,France (Europe),10.67325,0.49716666666666676
1956,France (Europe),9.51575,-1.1574999999999989
1957,France (Europe),10.733833333333337,1.218083333333336
1958,France (Europe),10.627583333333334,-0.10625000000000284
1959,France (Europe),11.436,0.8084166666666661
1960,France (Europe),10.657583333333331,-0.7784166666666685
1961,France (Europe),11.469416666666667,0.8118333333333361
1962,France (Europe),9.887333333333332,-1.582083333333335
1963,France (Europe),9.48975,-0.3975833333333316
1964,France (Europe),10.604916666666666,1.1151666666666653
1965,France (Europe),10.043666666666669,-0.5612499999999976
1966,France (Europe),10.8675,0.8238333333333312
1967,France (Europe),10.755916666666666,-0.11158333333333381
1968,France (Europe),10.409333333333334,-0.34658333333333147
1969,France (Europe),10.34,-0.06933333333333458
1970,France (Europe),10.465416666666666,0.1254166666666663
1971,France (Europe),10.516083333333334,0.05066666666666819
1972,France (Europe),10.147083333333333,-0.36900000000000155
1973,France (Europe),10.439416666666666,0.29233333333333356
1974,France (Europe),10.720333333333334,0.28091666666666804
1975,France (Europe),10.607166666666666,-0.11316666666666819
1976,France (Europe),10.97625,0.3690833333333341
1977,France (Europe),10.630583333333334,-0.34566666666666634
1978,France (Europe),10.174666666666669,-0.4559166666666652
1979,France (Europe),10.36075,0.1860833333333307
1980,France (Europe),10.010833333333332,-0.3499166666666671
1981,France (Europe),10.669416666666669,0.6585833333333362
1982,France (Europe),11.421416666666666,0.7519999999999971
1983,France (Europe),11.130833333333332,-0.2905833333333341
1984,France (Europe),10.486416666666669,-0.6444166666666629
1985,France (Europe),10.181083333333332,-0.305333333333337
1986,France (Europe),10.441583333333334,0.2605000000000022
1987,France (Europe),10.4345,-0.0070833333333339965
1988,France (Europe),11.244,0.8094999999999999
1989,France (Europe),11.731500000000002,0.4875000000000025
1990,France (Europe),11.806083333333332,0.07458333333332945
1991,France (Europe),10.72975,-1.0763333333333325
1992,France (Europe),11.111916666666668,0.3821666666666683
1993,France (Europe),10.752666666666668,-0.3592499999999994
1994,France (Europe),11.98975,1.2370833333333326
1995,France (Europe),11.578333333333331,-0.41141666666666943
1996,France (Europe),10.526166666666668,-1.052166666666663
1997,France (Europe),11.8165,1.2903333333333311
1998,France (Europe),11.26175,-0.5547500000000003
1999,France (Europe),11.619166666666668,0.35741666666666916
2000,France (Europe),11.738083333333334,0.11891666666666545
2001,France (Europe),11.361583333333334,-0.37650000000000006
2002,France (Europe),11.7675,0.40591666666666626
2003,France (Europe),12.076916666666667,0.30941666666666734
2004,France (Europe),11.266333333333334,-0.8105833333333337
2005,France (Europe),11.229083333333334,-0.03725000000000023
2006,France (Europe),11.871250000000002,0.6421666666666681
2007,France (Europe),11.571833333333332,-0.29941666666666933
2008,France (Europe),11.20075,-0.371083333333333
2009,France (Europe),11.607500000000002,0.4067500000000024
2010,France (Europe),10.531583333333334,-1.075916666666668
2011,France (Europe),12.27275,1.7411666666666665
2012,France (Europe),11.33175,-0.9410000000000007
1901,French Guiana,25.85291666666667,0.170416666666668
1902,French Guiana,25.465166666666665,-0.38775000000000404
1903,French Guiana,25.54658333333333,0.0814166666666658
1904,French Guiana,24.9905,-0.5560833333333299
1905,French Guiana,25.539416666666668,0.5489166666666669
1906,French Guiana,25.354416666666665,-0.18500000000000227
1907,French Guiana,25.30175,-0.052666666666667084
1908,French Guiana,25.466166666666663,0.1644166666666642
1909,French Guiana,25.557916666666667,0.09175000000000466
1910,French Guiana,25.238,-0.31991666666666774
1911,French Guiana,25.260583333333333,0.0225833333333334
1912,French Guiana,25.575416666666666,0.31483333333333263
1913,French Guiana,25.334000000000003,-0.2414166666666624
1914,French Guiana,25.72083333333333,0.38683333333332826
1915,French Guiana,25.98466666666667,0.2638333333333378
1916,French Guiana,25.491416666666662,-0.49325000000000685
1917,French Guiana,25.082166666666662,-0.4092500000000001
1918,French Guiana,25.06391666666667,-0.018249999999991218
1919,French Guiana,25.70575,0.6418333333333273
1920,French Guiana,25.37216666666667,-0.3335833333333298
1921,French Guiana,25.22158333333333,-0.15058333333333707
1922,French Guiana,25.328166666666664,0.10658333333333303
1923,French Guiana,25.427666666666667,0.09950000000000259
1924,French Guiana,25.340833333333336,-0.0868333333333311
1925,French Guiana,25.525,0.1841666666666626
1926,French Guiana,25.889,0.36400000000000077
1927,French Guiana,25.62358333333333,-0.2654166666666704
1928,French Guiana,25.82783333333333,0.20425000000000182
1929,French Guiana,25.44233333333333,-0.3855000000000004
1930,French Guiana,25.70625,0.26391666666667035
1931,French Guiana,26.10475,0.3984999999999985
1932,French Guiana,26.06158333333333,-0.04316666666666791
1933,French Guiana,25.596166666666665,-0.46541666666666615
1934,French Guiana,25.37566666666667,-0.22049999999999415
1935,French Guiana,25.72908333333333,0.3534166666666607
1936,French Guiana,25.77383333333333,0.04474999999999696
1937,French Guiana,25.951083333333333,0.17725000000000435
1938,French Guiana,25.77508333333333,-0.17600000000000193
1939,French Guiana,25.655666666666665,-0.11941666666666606
1940,French Guiana,26.145333333333337,0.4896666666666718
1941,French Guiana,26.2135,0.06816666666666293
1942,French Guiana,26.045666666666666,-0.16783333333333417
1943,French Guiana,25.571250000000003,-0.47441666666666293
1944,French Guiana,25.80625,0.23499999999999588
1945,French Guiana,25.67825,-0.1280000000000001
1946,French Guiana,25.83425,0.15600000000000236
1947,French Guiana,25.85408333333333,0.019833333333330927
1948,French Guiana,25.702416666666668,-0.15166666666666373
1949,French Guiana,25.542666666666666,-0.1597500000000025
1950,French Guiana,25.78075,0.23808333333333564
1951,French Guiana,26.06225,0.28149999999999764
1952,French Guiana,26.09133333333333,0.02908333333333246
1953,French Guiana,26.072916666666668,-0.018416666666663417
1954,French Guiana,25.78558333333333,-0.2873333333333363
1955,French Guiana,25.825083333333332,0.03950000000000031
1956,French Guiana,25.718833333333336,-0.10624999999999574
1957,French Guiana,26.06608333333333,0.3472499999999954
1958,French Guiana,26.457666666666668,0.3915833333333367
1959,French Guiana,25.98675,-0.47091666666666754
1960,French Guiana,25.90716666666667,-0.07958333333333201
1961,French Guiana,25.93466666666667,0.027499999999999858
1962,French Guiana,26.068250000000003,0.13358333333333405
1963,French Guiana,26.03191666666667,-0.03633333333333155
1964,French Guiana,25.96108333333333,-0.07083333333333997
1965,French Guiana,25.921333333333333,-0.039749999999997954
1966,French Guiana,26.155416666666667,0.2340833333333343
1967,French Guiana,25.747666666666664,-0.4077500000000036
1968,French Guiana,25.77425,0.026583333333334735
1969,French Guiana,26.41508333333333,0.6408333333333331
1970,French Guiana,26.036666666666665,-0.3784166666666664
1971,French Guiana,25.557666666666663,-0.47900000000000276
1972,French Guiana,25.84566666666667,0.28800000000000736
1973,French Guiana,25.972583333333333,0.1269166666666628
1974,French Guiana,25.57775,-0.3948333333333309
1975,French Guiana,25.626583333333333,0.04883333333333084
1976,French Guiana,25.775333333333336,0.14875000000000327
1977,French Guiana,25.980416666666667,0.20508333333333084
1978,French Guiana,26.04008333333333,0.05966666666666498
1979,French Guiana,26.285,0.24491666666666845
1980,French Guiana,26.294083333333333,0.009083333333332888
1981,French Guiana,26.135250000000003,-0.15883333333333027
1982,French Guiana,26.048416666666668,-0.08683333333333465
1983,French Guiana,26.326916666666666,0.2784999999999975
1984,French Guiana,25.67575,-0.6511666666666649
1985,French Guiana,25.762500000000003,0.0867500000000021
1986,French Guiana,26.01983333333333,0.2573333333333281
1987,French Guiana,26.67,0.6501666666666708
1988,French Guiana,26.219166666666663,-0.45083333333333897
1989,French Guiana,25.894,-0.3251666666666644
1990,French Guiana,26.229666666666663,0.3356666666666648
1991,French Guiana,26.212416666666662,-0.017250000000000654
1992,French Guiana,26.287666666666667,0.07525000000000404
1993,French Guiana,26.17325,-0.11441666666666706
1994,French Guiana,26.110083333333336,-0.06316666666666393
1995,French Guiana,26.50658333333333,0.3964999999999961
1996,French Guiana,26.416083333333333,-0.09049999999999869
1997,French Guiana,26.60983333333333,0.19374999999999787
1998,French Guiana,26.980500000000003,0.37066666666667203
1999,French Guiana,26.32975,-0.6507500000000022
2000,French Guiana,26.112666666666662,-0.2170833333333384
2001,French Guiana,26.35875,0.24608333333333832
2002,French Guiana,26.49175,0.13299999999999912
2003,French Guiana,26.779333333333337,0.2875833333333375
2004,French Guiana,26.73475,-0.04458333333333897
2005,French Guiana,27.198916666666666,0.4641666666666673
2006,French Guiana,26.617833333333333,-0.5810833333333321
2007,French Guiana,26.5195,-0.09833333333333272
2008,French Guiana,26.462333333333333,-0.057166666666667254
2009,French Guiana,26.731250000000003,0.26891666666666936
2010,French Guiana,27.018666666666665,0.28741666666666177
2011,French Guiana,26.59133333333333,-0.42733333333333334
2012,French Guiana,26.656333333333333,0.06500000000000128
1901,French Polynesia,25.721833333333336,0.05666666666666842
1902,French Polynesia,25.751416666666668,0.029583333333331296
1903,French Polynesia,26.269333333333336,0.5179166666666681
1904,French Polynesia,25.12575,-1.1435833333333356
1905,French Polynesia,25.608416666666667,0.4826666666666668
1906,French Polynesia,25.68941666666667,0.08100000000000307
1907,French Polynesia,25.49558333333333,-0.19383333333334107
1908,French Polynesia,25.730416666666667,0.2348333333333379
1909,French Polynesia,25.707833333333337,-0.022583333333329847
1910,French Polynesia,25.67441666666667,-0.03341666666666754
1911,French Polynesia,25.702416666666668,0.027999999999998693
1912,French Polynesia,25.702250000000003,-0.000166666666665094
1913,French Polynesia,25.69408333333333,-0.008166666666671318
1914,French Polynesia,25.912750000000003,0.218666666666671
1915,French Polynesia,25.974,0.061249999999997584
1916,French Polynesia,25.63716666666667,-0.3368333333333311
1917,French Polynesia,25.399583333333336,-0.23758333333333326
1918,French Polynesia,25.50791666666667,0.10833333333333428
1919,French Polynesia,25.827,0.3190833333333316
1920,French Polynesia,25.259,-0.5680000000000014
1921,French Polynesia,26.027363636363635,0.7683636363636346
1922,French Polynesia,25.85891666666667,-0.1684469696969657
1923,French Polynesia,25.767750000000003,-0.09116666666666617
1924,French Polynesia,26.0535,0.2857499999999966
1925,French Polynesia,25.870833333333334,-0.1826666666666661
1926,French Polynesia,26.0315,0.16066666666666762
1927,French Polynesia,26.118,0.08649999999999736
1928,French Polynesia,26.13583333333333,0.017833333333332035
1929,French Polynesia,25.81383333333333,-0.3219999999999992
1930,French Polynesia,26.219636363636365,0.40580303030303355
1931,French Polynesia,26.08566666666667,-0.13396969696969663
1932,French Polynesia,26.13008333333333,0.04441666666666322
1933,French Polynesia,25.88725,-0.2428333333333299
1934,French Polynesia,26.099833333333336,0.21258333333333468
1935,French Polynesia,25.940166666666663,-0.1596666666666735
1936,French Polynesia,25.820666666666668,-0.11949999999999505
1937,French Polynesia,26.202916666666667,0.3822499999999991
1938,French Polynesia,26.158583333333336,-0.04433333333333067
1939,French Polynesia,26.045916666666667,-0.11266666666666936
1940,French Polynesia,26.535083333333333,0.48916666666666586
1941,French Polynesia,26.42475,-0.11033333333333317
1942,French Polynesia,26.231,-0.19374999999999787
1943,French Polynesia,26.178166666666662,-0.05283333333333928
1944,French Polynesia,26.00016666666667,-0.17799999999999372
1945,French Polynesia,26.36733333333333,0.3671666666666624
1946,French Polynesia,26.231583333333333,-0.13574999999999804
1947,French Polynesia,26.41933333333333,0.18774999999999764
1948,French Polynesia,26.345916666666668,-0.07341666666666313
1949,French Polynesia,26.262416666666667,-0.0835000000000008
1950,French Polynesia,25.91033333333333,-0.3520833333333364
1951,French Polynesia,26.389,0.478666666666669
1952,French Polynesia,26.47375,0.08474999999999966
1953,French Polynesia,26.362333333333336,-0.11141666666666339
1954,French Polynesia,26.24558333333333,-0.11675000000000679
1955,French Polynesia,25.977416666666667,-0.2681666666666622
1956,French Polynesia,25.791833333333333,-0.18558333333333366
1957,French Polynesia,26.257500000000004,0.4656666666666709
1958,French Polynesia,26.17525,-0.08225000000000549
1959,French Polynesia,26.4135,0.23825000000000074
1960,French Polynesia,26.151416666666663,-0.26208333333333655
1961,French Polynesia,26.049916666666665,-0.10149999999999793
1962,French Polynesia,26.044583333333332,-0.005333333333332746
1963,French Polynesia,26.166916666666665,0.12233333333333363
1964,French Polynesia,25.96483333333333,-0.20208333333333428
1965,French Polynesia,26.212416666666662,0.24758333333333127
1966,French Polynesia,26.414,0.201583333333339
1967,French Polynesia,25.99008333333333,-0.4239166666666705
1968,French Polynesia,25.92033333333333,-0.06975000000000264
1969,French Polynesia,26.71733333333333,0.7970000000000006
1970,French Polynesia,26.487333333333336,-0.22999999999999332
1971,French Polynesia,25.80525,-0.6820833333333347
1972,French Polynesia,26.476333333333333,0.6710833333333319
1973,French Polynesia,26.668166666666668,0.19183333333333508
1974,French Polynesia,25.90225,-0.7659166666666692
1975,French Polynesia,26.05258333333333,0.15033333333333232
1976,French Polynesia,26.07033333333333,0.01774999999999949
1977,French Polynesia,26.39125,0.32091666666666896
1978,French Polynesia,26.162333333333336,-0.2289166666666631
1979,French Polynesia,26.23408333333333,0.07174999999999443
1980,French Polynesia,26.407,0.17291666666666927
1981,French Polynesia,26.291916666666665,-0.11508333333333454
1982,French Polynesia,26.40808333333333,0.11616666666666475
1983,French Polynesia,26.434083333333334,0.026000000000003354
1984,French Polynesia,26.39391666666667,-0.04016666666666424
1985,French Polynesia,26.290000000000003,-0.10391666666666666
1986,French Polynesia,26.472583333333333,0.18258333333333
1987,French Polynesia,26.80408333333333,0.33149999999999835
1988,French Polynesia,26.681416666666667,-0.12266666666666382
1989,French Polynesia,26.43025,-0.2511666666666663
1990,French Polynesia,26.849166666666665,0.4189166666666644
1991,French Polynesia,26.680333333333333,-0.16883333333333184
1992,French Polynesia,26.56675,-0.11358333333333448
1993,French Polynesia,26.56641666666667,-0.000333333333330188
1994,French Polynesia,26.65716666666667,0.09074999999999989
1995,French Polynesia,26.72191666666667,0.06475000000000009
1996,French Polynesia,26.47458333333334,-0.24733333333333007
1997,French Polynesia,26.54308333333333,0.06849999999998957
1998,French Polynesia,26.918166666666668,0.37508333333333965
1999,French Polynesia,26.70433333333333,-0.2138333333333371
2000,French Polynesia,26.63583333333333,-0.06850000000000023
2001,French Polynesia,26.619333333333334,-0.016499999999997073
2002,French Polynesia,26.981916666666667,0.36258333333333326
2003,French Polynesia,26.916416666666667,-0.06550000000000011
2004,French Polynesia,26.728916666666667,-0.1875
2005,French Polynesia,26.85291666666667,0.12400000000000233
2006,French Polynesia,26.83475,-0.01816666666666933
2007,French Polynesia,26.812583333333336,-0.02216666666666356
2008,French Polynesia,26.48408333333333,-0.32850000000000534
2009,French Polynesia,27.032083333333333,0.5480000000000018
2010,French Polynesia,26.94141666666667,-0.09066666666666379
2011,French Polynesia,26.396833333333333,-0.5445833333333354
2012,French Polynesia,26.919833333333333,0.5229999999999997
1901,Gabon,24.286583333333336,0.22425000000000495
1902,Gabon,23.908666666666665,-0.3779166666666711
1903,Gabon,23.8085,-0.10016666666666652
1904,Gabon,23.129416666666668,-0.679083333333331
1905,Gabon,23.79908333333333,0.6696666666666609
1906,Gabon,23.74266666666667,-0.05641666666666012
1907,Gabon,23.8405,0.09783333333333033
1908,Gabon,23.83875,-0.0017499999999976978
1909,Gabon,23.809833333333334,-0.028916666666667368
1910,Gabon,23.866083333333336,0.05625000000000213
1911,Gabon,23.521583333333336,-0.34450000000000003
1912,Gabon,24.336,0.8144166666666628
1913,Gabon,24.36791666666667,0.031916666666671034
1914,Gabon,24.246416666666665,-0.1215000000000046
1915,Gabon,24.266416666666668,0.020000000000003126
1916,Gabon,24.300083333333333,0.03366666666666518
1917,Gabon,24.1895,-0.11058333333333437
1918,Gabon,23.77925,-0.4102499999999978
1919,Gabon,24.133166666666668,0.35391666666666666
1920,Gabon,24.136166666666668,0.0030000000000001137
1921,Gabon,24.353833333333338,0.21766666666666978
1922,Gabon,23.9735,-0.3803333333333363
1923,Gabon,23.973916666666668,0.0004166666666662877
1924,Gabon,24.61566666666667,0.6417500000000018
1925,Gabon,23.99791666666667,-0.6177500000000009
1926,Gabon,24.44841666666667,0.4505000000000017
1927,Gabon,24.550416666666667,0.10199999999999676
1928,Gabon,24.29341666666667,-0.2569999999999979
1929,Gabon,24.09933333333333,-0.19408333333333871
1930,Gabon,24.1735,0.07416666666667027
1931,Gabon,24.49525,0.321749999999998
1932,Gabon,24.11266666666667,-0.3825833333333293
1933,Gabon,24.43058333333333,0.31791666666666174
1934,Gabon,24.593166666666665,0.16258333333333397
1935,Gabon,24.535333333333337,-0.05783333333332763
1936,Gabon,24.475916666666667,-0.05941666666667089
1937,Gabon,24.771833333333333,0.2959166666666668
1938,Gabon,24.63125,-0.14058333333333195
1939,Gabon,24.200333333333333,-0.4309166666666684
1940,Gabon,24.28708333333334,0.08675000000000566
1941,Gabon,24.828833333333336,0.5417499999999968
1942,Gabon,24.68841666666667,-0.14041666666666686
1943,Gabon,24.201166666666666,-0.48725000000000307
1944,Gabon,24.876583333333333,0.675416666666667
1945,Gabon,24.9335,0.05691666666666606
1946,Gabon,24.402,-0.5314999999999976
1947,Gabon,24.728166666666667,0.3261666666666656
1948,Gabon,24.3995,-0.3286666666666669
1949,Gabon,24.83858333333333,0.43908333333332905
1950,Gabon,24.43425,-0.4043333333333301
1951,Gabon,24.494416666666663,0.060166666666663815
1952,Gabon,24.43825,-0.05616666666666248
1953,Gabon,24.374166666666667,-0.0640833333333326
1954,Gabon,24.01983333333333,-0.3543333333333365
1955,Gabon,24.18883333333333,0.16900000000000048
1956,Gabon,24.157333333333337,-0.03149999999999409
1957,Gabon,24.44016666666667,0.2828333333333326
1958,Gabon,24.342166666666667,-0.09800000000000253
1959,Gabon,24.44441666666667,0.1022500000000015
1960,Gabon,24.530833333333334,0.08641666666666481
1961,Gabon,24.196416666666668,-0.3344166666666659
1962,Gabon,24.357833333333332,0.1614166666666641
1963,Gabon,24.59625,0.23841666666666939
1964,Gabon,24.26375,-0.3324999999999996
1965,Gabon,24.28291666666667,0.019166666666666998
1966,Gabon,24.59566666666667,0.3127500000000012
1967,Gabon,24.2895,-0.3061666666666696
1968,Gabon,24.25691666666667,-0.03258333333333141
1969,Gabon,24.50358333333333,0.2466666666666626
1970,Gabon,24.49875,-0.0048333333333303585
1971,Gabon,24.167333333333332,-0.33141666666666936
1972,Gabon,24.265,0.09766666666666879
1973,Gabon,24.695833333333336,0.43083333333333584
1974,Gabon,24.149666666666665,-0.5461666666666716
1975,Gabon,24.17325,0.023583333333334622
1976,Gabon,23.909333333333336,-0.26391666666666325
1977,Gabon,24.5535,0.6441666666666634
1978,Gabon,24.34733333333333,-0.20616666666666816
1979,Gabon,24.69375,0.3464166666666699
1980,Gabon,24.62375,-0.07000000000000028
1981,Gabon,24.295416666666668,-0.32833333333333314
1982,Gabon,24.12775,-0.16766666666666907
1983,Gabon,24.613083333333336,0.4853333333333367
1984,Gabon,24.62366666666667,0.010583333333332945
1985,Gabon,24.303416666666667,-0.3202500000000015
1986,Gabon,24.2965,-0.00691666666666535
1987,Gabon,24.84708333333333,0.5505833333333285
1988,Gabon,24.773666666666667,-0.07341666666666313
1989,Gabon,24.50808333333333,-0.2655833333333355
1990,Gabon,24.570833333333336,0.06275000000000475
1991,Gabon,24.56683333333333,-0.0040000000000048885
1992,Gabon,24.24025,-0.3265833333333319
1993,Gabon,24.5445,0.3042499999999997
1994,Gabon,24.64708333333333,0.1025833333333317
1995,Gabon,24.936916666666665,0.28983333333333405
1996,Gabon,24.46475,-0.4721666666666664
1997,Gabon,24.73041666666667,0.2656666666666716
1998,Gabon,25.39483333333333,0.6644166666666607
1999,Gabon,24.736833333333333,-0.6579999999999977
2000,Gabon,24.57241666666667,-0.1644166666666642
2001,Gabon,24.513583333333333,-0.05883333333333596
2002,Gabon,24.833916666666667,0.320333333333334
2003,Gabon,24.912000000000003,0.0780833333333355
2004,Gabon,24.853250000000003,-0.05874999999999986
2005,Gabon,24.965416666666663,0.11216666666665986
2006,Gabon,25.157750000000004,0.19233333333334102
2007,Gabon,25.063583333333337,-0.09416666666666629
2008,Gabon,25.127916666666668,0.06433333333333024
2009,Gabon,25.134666666666664,0.006749999999996703
2010,Gabon,25.221,0.08633333333333582
2011,Gabon,24.73091666666667,-0.490083333333331
2012,Gabon,24.831666666666667,0.1007499999999979
1901,Gambia,27.550166666666662,0.08749999999999503
1902,Gambia,27.629583333333333,0.07941666666667047
1903,Gambia,27.303,-0.3265833333333319
1904,Gambia,26.732333333333333,-0.5706666666666678
1905,Gambia,27.11283333333333,0.38049999999999784
1906,Gambia,27.29375,0.1809166666666684
1907,Gambia,26.368333333333336,-0.9254166666666634
1908,Gambia,27.014,0.6456666666666635
1909,Gambia,27.02775,0.013750000000001705
1910,Gambia,27.53975,0.5120000000000005
1911,Gambia,27.171666666666667,-0.36808333333333465
1912,Gambia,27.311333333333334,0.13966666666666683
1913,Gambia,27.718083333333336,0.4067500000000024
1914,Gambia,27.414583333333336,-0.30349999999999966
1915,Gambia,27.68766666666667,0.27308333333333223
1916,Gambia,27.277,-0.4106666666666676
1917,Gambia,26.92675,-0.3502500000000026
1918,Gambia,27.15875,0.23200000000000287
1919,Gambia,27.512083333333333,0.3533333333333317
1920,Gambia,27.337166666666665,-0.17491666666666816
1921,Gambia,27.49308333333333,0.15591666666666626
1922,Gambia,27.34633333333333,-0.14675000000000082
1923,Gambia,27.621,0.2746666666666684
1924,Gambia,27.454,-0.16699999999999804
1925,Gambia,27.56125,0.10725000000000051
1926,Gambia,28.08875,0.5274999999999999
1927,Gambia,27.588083333333334,-0.5006666666666675
1928,Gambia,27.254416666666668,-0.3336666666666659
1929,Gambia,27.328083333333336,0.07366666666666788
1930,Gambia,27.1735,-0.15458333333333485
1931,Gambia,27.814916666666665,0.6414166666666645
1932,Gambia,27.465833333333336,-0.3490833333333292
1933,Gambia,27.50016666666667,0.03433333333333266
1934,Gambia,27.15225,-0.34791666666667
1935,Gambia,27.328416666666666,0.17616666666666703
1936,Gambia,27.67408333333333,0.3456666666666628
1937,Gambia,27.79658333333333,0.12250000000000227
1938,Gambia,27.674166666666668,-0.12241666666666262
1939,Gambia,27.479333333333333,-0.1948333333333352
1940,Gambia,27.66933333333333,0.18999999999999773
1941,Gambia,27.880166666666668,0.21083333333333698
1942,Gambia,27.55966666666667,-0.3204999999999991
1943,Gambia,27.322,-0.23766666666666936
1944,Gambia,27.83566666666667,0.5136666666666692
1945,Gambia,28.059,0.22333333333333272
1946,Gambia,27.50208333333333,-0.5569166666666696
1947,Gambia,27.632666666666665,0.13058333333333394
1948,Gambia,27.36866666666667,-0.2639999999999958
1949,Gambia,27.614666666666665,0.2459999999999951
1950,Gambia,27.41825,-0.19641666666666424
1951,Gambia,27.35108333333333,-0.06716666666666882
1952,Gambia,27.2635,-0.08758333333333113
1953,Gambia,27.43825,0.17474999999999952
1954,Gambia,27.33983333333333,-0.09841666666666882
1955,Gambia,27.575583333333334,0.235750000000003
1956,Gambia,27.25208333333333,-0.3235000000000028
1957,Gambia,27.32933333333333,0.07724999999999937
1958,Gambia,27.8195,0.49016666666667064
1959,Gambia,27.47233333333333,-0.34716666666666995
1960,Gambia,27.573166666666665,0.100833333333334
1961,Gambia,27.58533333333333,0.012166666666665549
1962,Gambia,27.757,0.1716666666666704
1963,Gambia,27.855166666666666,0.09816666666666407
1964,Gambia,27.607,-0.2481666666666662
1965,Gambia,27.1735,-0.43349999999999866
1966,Gambia,27.71641666666667,0.5429166666666703
1967,Gambia,27.16783333333333,-0.5485833333333403
1968,Gambia,27.322166666666664,0.15433333333333366
1969,Gambia,28.33966666666667,1.0175000000000054
1970,Gambia,28.13875,-0.20091666666666796
1971,Gambia,27.358083333333337,-0.7806666666666651
1972,Gambia,27.701416666666663,0.3433333333333266
1973,Gambia,28.00125,0.2998333333333356
1974,Gambia,27.170666666666666,-0.8305833333333332
1975,Gambia,27.285666666666668,0.11500000000000199
1976,Gambia,27.25925,-0.02641666666666609
1977,Gambia,28.070083333333333,0.8108333333333313
1978,Gambia,27.65816666666667,-0.41191666666666293
1979,Gambia,28.09925,0.4410833333333315
1980,Gambia,28.0935,-0.005750000000002586
1981,Gambia,28.0795,-0.013999999999999346
1982,Gambia,27.58683333333333,-0.49266666666666836
1983,Gambia,28.63933333333333,1.0524999999999984
1984,Gambia,27.89816666666667,-0.7411666666666612
1985,Gambia,27.81275,-0.08541666666666714
1986,Gambia,27.74483333333333,-0.0679166666666724
1987,Gambia,28.39125,0.6464166666666706
1988,Gambia,28.05558333333333,-0.33566666666666833
1989,Gambia,27.827416666666668,-0.22816666666666308
1990,Gambia,28.135666666666665,0.30824999999999747
1991,Gambia,28.04525,-0.09041666666666615
1992,Gambia,28.034333333333333,-0.010916666666666686
1993,Gambia,28.24066666666667,0.2063333333333368
1994,Gambia,27.90408333333333,-0.33658333333334056
1995,Gambia,28.19008333333333,0.28600000000000136
1996,Gambia,28.29875,0.10866666666666802
1997,Gambia,28.350166666666667,0.05141666666666822
1998,Gambia,28.826083333333333,0.47591666666666654
1999,Gambia,27.757500000000004,-1.0685833333333292
2000,Gambia,28.06375,0.306249999999995
2001,Gambia,28.48975,0.42600000000000193
2002,Gambia,28.547916666666666,0.05816666666666492
2003,Gambia,28.228583333333333,-0.3193333333333328
2004,Gambia,28.3725,0.1439166666666658
2005,Gambia,28.605,0.2325000000000017
2006,Gambia,28.177333333333333,-0.4276666666666671
2007,Gambia,28.36491666666667,0.1875833333333361
2008,Gambia,28.346083333333336,-0.018833333333333258
2009,Gambia,27.959000000000003,-0.387083333333333
2010,Gambia,28.802916666666665,0.8439166666666615
2011,Gambia,28.2825,-0.5204166666666659
2012,Gambia,28.301666666666662,0.019166666666663446
1901,Gaza Strip,19.9305,0.48974999999999724
1902,Gaza Strip,19.527833333333334,-0.40266666666666495
1903,Gaza Strip,18.726,-0.8018333333333345
1904,Gaza Strip,18.723,-0.0030000000000001137
1905,Gaza Strip,18.769583333333333,0.04658333333333431
1906,Gaza Strip,19.044083333333333,0.27449999999999974
1907,Gaza Strip,18.351666666666667,-0.6924166666666665
1908,Gaza Strip,18.500416666666663,0.14874999999999616
1909,Gaza Strip,19.561416666666663,1.061
1910,Gaza Strip,18.637,-0.9244166666666622
1911,Gaza Strip,18.318166666666663,-0.3188333333333375
1912,Gaza Strip,18.94333333333333,0.6251666666666686
1913,Gaza Strip,18.452583333333333,-0.49074999999999847
1914,Gaza Strip,18.66625,0.21366666666666845
1915,Gaza Strip,19.299666666666667,0.6334166666666654
1916,Gaza Strip,19.479916666666668,0.1802500000000009
1917,Gaza Strip,19.26525,-0.21466666666666612
1918,Gaza Strip,18.953083333333336,-0.31216666666666626
1919,Gaza Strip,19.26758333333333,0.31449999999999534
1920,Gaza Strip,18.551583333333333,-0.7159999999999975
1921,Gaza Strip,18.55625,0.0046666666666652645
1922,Gaza Strip,19.48708333333333,0.9308333333333323
1923,Gaza Strip,19.56233333333333,0.07525000000000048
1924,Gaza Strip,19.412,-0.15033333333333232
1925,Gaza Strip,19.341666666666665,-0.07033333333333402
1926,Gaza Strip,19.29133333333333,-0.05033333333333445
1927,Gaza Strip,19.55058333333333,0.259249999999998
1928,Gaza Strip,19.76825,0.21766666666666978
1929,Gaza Strip,19.276333333333334,-0.4919166666666648
1930,Gaza Strip,19.799666666666667,0.5233333333333334
